	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
64	AraTha	const1pop	0.001	1.0	0.1	50.0	1.0	0.0	0.997	0.003	NA	NA	NA	NA	0.16058709298623933	0.16058709298623933	0.012421462987600568	0.354062186559679	0.34540499999999996
65	AraTha	const1pop	0.001	1.0	0.5	0.0	1.0	0.726	0.274	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.8766788321167882
66	AraTha	const1pop	0.001	1.0	0.5	1.0	1.0	0.678	0.322	0.0	0.39775	0.0058997050147492625	0.40375	0.0058997050147492625	0.03779704272279517	0.22077352136139758	0.12271738306984767	0.012422360248447204	0.8808229813664596
67	AraTha	const1pop	0.001	1.0	0.5	10.0	1.0	0.716	0.284	0.0	0.27254310344827587	0.08100558659217877	0.29537735849056607	0.07402234636871509	0.20961989427672903	0.26438068467833586	0.03348045774876772	0.1056338028169014	0.8667781690140846
68	AraTha	const1pop	0.001	1.0	0.5	5.0	1.0	0.699	0.301	0.0	0.18591025641025644	0.055793991416309016	0.21573529411764708	0.04864091559370529	0.29355101619977225	0.2508778782837681	0.03974789686500949	0.09302325581395349	0.8720265780730896
69	AraTha	const1pop	0.001	1.0	0.5	50.0	1.0	0.69	0.31	0.0	0.3378793774319066	0.372463768115942	0.3541869918699187	0.3565217391304348	0.31485374816540523	0.34129084639302903	0.017269754035745443	0.3870967741935484	0.8676612903225808
70	AraTha	const1pop	0.001	1.0	1.0	0.0	1.0	0.977	0.023	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.8776086956521738
71	AraTha	const1pop	0.001	1.0	1.0	1.0	1.0	0.981	0.019	0.0	0.26995454545454545	0.011213047910295617	0.30500000000000005	0.010193679918450561	NA	0.30500000000000005	0.09561787373591706	0.0	0.8871052631578947
72	AraTha	const1pop	0.001	1.0	1.0	10.0	1.0	0.979	0.021	0.0	0.33392592592592585	0.08273748723186926	0.3515584415584415	0.07865168539325842	0.009922422825103609	0.3387470908559414	0.038297928854985015	0.14285714285714285	0.8335714285714284
73	AraTha	const1pop	0.001	1.0	1.0	5.0	1.0	0.981	0.019	0.0	0.27357954545454544	0.04485219164118247	0.27352272727272725	0.04485219164118247	NA	0.27352272727272725	0.04559379766427339	0.0	0.893157894736842
74	AraTha	const1pop	0.001	1.0	1.0	50.0	1.0	0.983	0.017	0.0	0.35841061452513967	0.3641912512716175	0.37125722543352596	0.35198372329603256	0.6414196311192193	0.375105692750986	0.01868307196534536	0.29411764705882354	0.8320588235294119
75	AraTha	const1pop	0.01	0.0	0.01	0.0	1.0	0.0	0.701	0.299	NA	NA	NA	NA	NA	NA	NA	0.0	0.0104
76	AraTha	const1pop	0.01	0.0	0.01	1.0	1.0	0.0	0.709	0.291	NA	NA	NA	NA	NA	NA	NA	0.0	0.010495
77	AraTha	const1pop	0.01	0.0	0.01	10.0	1.0	0.0	0.704	0.296	NA	NA	NA	NA	0.4944444444444444	0.4944444444444444	0.20794408080236557	0.005681818181818182	0.01088
78	AraTha	const1pop	0.01	0.0	0.01	5.0	1.0	0.0	0.705	0.295	NA	NA	NA	NA	NA	NA	NA	0.0	0.010505000000000002
79	AraTha	const1pop	0.01	0.0	0.01	50.0	1.0	0.0	0.694	0.306	NA	NA	NA	NA	0.8181818181818182	0.8181818181818182	0.08319547826237786	0.01585014409221902	0.01027
80	AraTha	const1pop	0.01	0.0	0.05	0.0	1.0	0.004	0.951	0.045	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.17070783132530118
81	AraTha	const1pop	0.01	0.0	0.05	1.0	1.0	0.004	0.947	0.049	NA	0.0	NA	0.0	0.5218765045739046	0.5218765045739046	0.2762954898760445	0.004223864836325237	0.17275602409638555
82	AraTha	const1pop	0.01	0.0	0.05	10.0	1.0	0.009	0.925	0.066	0.0025	0.1111111111111111	0.005	0.1111111111111111	0.2575264222565542	0.249874106430598	0.05858437443624936	0.034594594594594595	0.17265388496468215
83	AraTha	const1pop	0.01	0.0	0.05	5.0	1.0	0.004	0.941	0.055	NA	0.0	NA	0.0	0.2904543399047124	0.2904543399047124	0.09005443876161248	0.022316684378320937	0.188785140562249
84	AraTha	const1pop	0.01	0.0	0.05	50.0	1.0	0.005	0.933	0.062	0.02025	0.4	0.04	0.2	0.25995842549898035	0.25837599078316037	0.02908097664440229	0.14790996784565916	0.1741105527638191
85	AraTha	const1pop	0.01	0.0	0.1	0.0	1.0	0.634	0.356	0.01	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.4234016393442622
86	AraTha	const1pop	0.01	0.0	0.1	1.0	1.0	0.602	0.39	0.008	0.09475	0.006644518272425249	0.08625	0.006644518272425249	0.15553982399019428	0.12089491199509714	0.06845527546747363	0.010256410256410256	0.44807788944723614
87	AraTha	const1pop	0.01	0.0	0.1	10.0	1.0	0.637	0.354	0.009	0.12208333333333334	0.09419152276295134	0.13096491228070176	0.08948194662480377	0.14648556588742595	0.1349962508798509	0.026254052225535136	0.05649717514124294	0.4429889807162535
88	AraTha	const1pop	0.01	0.0	0.1	5.0	1.0	0.618	0.369	0.013	0.13464516129032253	0.05016181229773463	0.17541666666666667	0.038834951456310676	0.24025703079760485	0.1916267576994012	0.05749519350481913	0.02168021680216802	0.4570026178010471
89	AraTha	const1pop	0.01	0.0	0.1	50.0	1.0	0.609	0.382	0.009	0.1218485576923077	0.3415435139573071	0.13822404371584698	0.30049261083743845	0.25103594277043895	0.17984774440150678	0.01729255686548865	0.2801047120418848	0.4287340153452685
90	AraTha	const1pop	0.01	0.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
91	AraTha	const1pop	0.01	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.026642857142857142	0.007	0.03357142857142857	0.007	NA	0.03357142857142857	0.008844845533812717	NA	NA
92	AraTha	const1pop	0.01	0.0	0.5	10.0	1.0	1.0	0.0	0.0	0.14668125	0.08	0.1652142857142857	0.07	NA	0.1652142857142857	0.032091586668946334	NA	NA
93	AraTha	const1pop	0.01	0.0	0.5	5.0	1.0	1.0	0.0	0.0	0.0826764705882353	0.051	0.08458333333333334	0.048	NA	0.08458333333333334	0.01890206266028231	NA	NA
94	AraTha	const1pop	0.01	0.0	0.5	50.0	1.0	1.0	0.0	0.0	0.15749002849002847	0.351	0.1755993690851735	0.317	NA	0.1755993690851735	0.015543256465286788	NA	NA
95	AraTha	const1pop	0.01	0.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
96	AraTha	const1pop	0.01	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.051500000000000004	0.008	0.07083333333333332	0.006	NA	0.07083333333333332	0.03536515862320491	NA	NA
97	AraTha	const1pop	0.01	0.0	1.0	10.0	1.0	1.0	0.0	0.0	0.11929347826086956	0.092	0.14108974358974358	0.078	NA	0.14108974358974358	0.028446227765588184	NA	NA
98	AraTha	const1pop	0.01	0.0	1.0	5.0	1.0	1.0	0.0	0.0	0.11327272727272729	0.044	0.13092105263157894	0.038	NA	0.13092105263157894	0.0391430498578597	NA	NA
99	AraTha	const1pop	0.01	0.0	1.0	50.0	1.0	1.0	0.0	0.0	0.1297891061452514	0.358	0.14411585365853657	0.328	NA	0.14411585365853657	0.0126281355232906	NA	NA
100	AraTha	const1pop	0.01	0.5	0.01	0.0	1.0	0.0	0.877	0.123	NA	NA	NA	NA	NA	NA	NA	0.0	0.031665000000000006
101	AraTha	const1pop	0.01	0.5	0.01	1.0	1.0	0.0	0.873	0.127	NA	NA	NA	NA	0.11923076923076924	0.11923076923076924	0.08076923076923077	0.002290950744558992	0.030610000000000002
102	AraTha	const1pop	0.01	0.5	0.01	10.0	1.0	0.0	0.856	0.144	NA	NA	NA	NA	0.26515151515151514	0.26515151515151514	0.0984848484848485	0.002336448598130841	0.031255000000000005
103	AraTha	const1pop	0.01	0.5	0.01	5.0	1.0	0.0	0.887	0.113	NA	NA	NA	NA	0.7638888888888888	0.7638888888888888	0.23611111111111113	0.0033821871476888386	0.030220000000000004
104	AraTha	const1pop	0.01	0.5	0.01	50.0	1.0	0.0	0.874	0.126	NA	NA	NA	NA	0.33868505398110665	0.33868505398110665	0.06330996651185193	0.029748283752860413	0.031195
105	AraTha	const1pop	0.01	0.5	0.05	0.0	1.0	0.119	0.881	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9464642451759365
106	AraTha	const1pop	0.01	0.5	0.05	1.0	1.0	0.127	0.872	0.001	0.01125	0.015748031496062992	0.015000000000000001	0.015748031496062992	0.01737767950456122	0.016902143603648976	0.004700415723364756	0.009174311926605505	0.9431443298969072
