	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
71	AraTha	African3Epoch_1H18	0.001	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0761647554222222	0.045	0.09289473684210527	0.038	NA	0.09289473684210527	0.01510116617135811	NA	NA
72	AraTha	African3Epoch_1H18	0.001	1.0	1.0	10.0	1.0	1.0	0.0	0.0	0.10696588992207792	0.385	0.11570821529745043	0.353	NA	0.11570821529745043	0.008327504964316787	NA	NA
73	AraTha	African3Epoch_1H18	0.001	1.0	1.0	5.0	1.0	1.0	0.0	0.0	0.09399783839563318	0.229	0.10679104477611938	0.201	NA	0.10679104477611938	0.010686748692140657	NA	NA
74	AraTha	African3Epoch_1H18	0.001	1.0	1.0	50.0	1.0	1.0	0.0	0.0	0.21237940522288326	0.874	0.2209419431279621	0.844	NA	0.2209419431279621	0.0075669682204686246	NA	NA
75	AraTha	African3Epoch_1H18	0.01	0.0	0.01	0.0	1.0	0.0	0.681	0.319	NA	NA	NA	NA	NA	NA	NA	0.0	0.021240000000000002
76	AraTha	African3Epoch_1H18	0.01	0.0	0.01	1.0	1.0	0.0	0.684	0.316	NA	NA	NA	NA	0.6262820512820513	0.6262820512820513	0.23824173078612498	0.005847953216374269	0.026415
77	AraTha	African3Epoch_1H18	0.01	0.0	0.01	10.0	1.0	0.002	0.688	0.31	NA	0.0	NA	0.0	0.4019992758435701	0.4019992758435701	0.05393554683991751	0.0625	0.02119238476953908
78	AraTha	African3Epoch_1H18	0.01	0.0	0.01	5.0	1.0	0.0	0.69	0.31	NA	NA	NA	NA	0.41089450965139923	0.41089450965139923	0.10686977820000991	0.02318840579710145	0.021785
79	AraTha	African3Epoch_1H18	0.01	0.0	0.01	50.0	1.0	0.001	0.692	0.307	0.155291	1.0	0.145	1.0	0.46613673176758064	0.46407816297419874	0.029449008672278093	0.2239884393063584	0.02378378378378378
80	AraTha	African3Epoch_1H18	0.01	0.0	0.05	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
81	AraTha	African3Epoch_1H18	0.01	0.0	0.05	1.0	1.0	1.0	0.0	0.0	0.03479173958292683	0.082	0.05688679245283018	0.053	NA	0.05688679245283018	0.018256371740498052	NA	NA
82	AraTha	African3Epoch_1H18	0.01	0.0	0.05	10.0	1.0	1.0	0.0	0.0	0.07500128695221989	0.473	0.09694520547945205	0.365	NA	0.09694520547945205	0.011297177295391819	NA	NA
83	AraTha	African3Epoch_1H18	0.01	0.0	0.05	5.0	1.0	1.0	0.0	0.0	0.06573866333353659	0.328	0.10425837320574162	0.209	NA	0.10425837320574162	0.015801863426201133	NA	NA
84	AraTha	African3Epoch_1H18	0.01	0.0	0.05	50.0	1.0	0.998	0.002	0.0	0.20640290899432465	0.8827655310621243	0.2172294887039239	0.842685370741483	1.0	0.21815914489311164	0.010035541346256121	0.5	0.0075
85	AraTha	African3Epoch_1H18	0.01	0.0	0.1	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
86	AraTha	African3Epoch_1H18	0.01	0.0	0.1	1.0	1.0	1.0	0.0	0.0	0.033701513941176466	0.119	0.05919117647058824	0.068	NA	0.05919117647058824	0.021283087728179034	NA	NA
87	AraTha	African3Epoch_1H18	0.01	0.0	0.1	10.0	1.0	1.0	0.0	0.0	0.04608051544207723	0.751	0.06640655105973024	0.519	NA	0.06640655105973024	0.006880959164782763	NA	NA
88	AraTha	African3Epoch_1H18	0.01	0.0	0.1	5.0	1.0	1.0	0.0	0.0	0.0431320745329293	0.495	0.0718384879725086	0.291	NA	0.0718384879725086	0.010129825245711146	NA	NA
89	AraTha	African3Epoch_1H18	0.01	0.0	0.1	50.0	1.0	1.0	0.0	0.0	0.21295244690290288	0.999	0.21757201646090535	0.972	NA	0.21757201646090535	0.009449344010169546	NA	NA
90	AraTha	African3Epoch_1H18	0.01	0.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
91	AraTha	African3Epoch_1H18	0.01	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.02960176886511628	0.129	0.0573076923076923	0.065	NA	0.0573076923076923	0.021701115744500628	NA	NA
92	AraTha	African3Epoch_1H18	0.01	0.0	0.5	10.0	1.0	1.0	0.0	0.0	0.05937518686408841	0.724	0.08862422997946612	0.487	NA	0.08862422997946612	0.009112108126282218	NA	NA
93	AraTha	African3Epoch_1H18	0.01	0.0	0.5	5.0	1.0	1.0	0.0	0.0	0.04612394861478599	0.514	0.08064189189189189	0.296	NA	0.08064189189189189	0.011853278306131906	NA	NA
94	AraTha	African3Epoch_1H18	0.01	0.0	0.5	50.0	1.0	1.0	0.0	0.0	0.19260973019658978	0.997	0.1975799793601651	0.969	NA	0.1975799793601651	0.0087779627193184	NA	NA
